"Address","Status Code","Status"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1045/","200","OK"
"https://unityverseacademy.com/urun/revit-egitimi-yuz-yuze-1581/","200","OK"
"https://unityverseacademy.com/blog/10/","200","OK"
"https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat-1591/","200","OK"
"https://unityverseacademy.com/urun/adobe-photoshop-onlinecanli-egitim-779/","200","OK"
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-1549/","200","OK"
"https://unityverseacademy.com/urun/fen-bilimleri-egitimi-ozel-ders-1430/","200","OK"
"https://unityverseacademy.com/os/kariyer-is-14/","200","OK"
"https://unityverseacademy.com/urun/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-online-1614/","200","OK"
"https://unityverseacademy.com/urun/microsoft-office-egitimi-10-saat-1639/","200","OK"
"https://unityverseacademy.com/urun/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1042/","200","OK"
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-120-saat-1577/","200","OK"
"https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online-1682/","200","OK"
"https://unityverseacademy.com/urun/ic-mimarlik-ve-dekorasyon-egitimi-1132/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-online-1028/","200","OK"
"https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-canli-online-egitimi-557/","200","OK"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-online-ozel-ders-1256/","200","OK"
"https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-1250/","200","OK"
"https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-10-saat-1662/","200","OK"
"https://unityverseacademy.com/urun/rhino-egitimi-40-saat-online-1507/","200","OK"
"https://unityverseacademy.com/urun/almanca-egitimi-ozel-ders-1440/","200","OK"
"https://unityverseacademy.com/urun/autocad-elektrik-tesisat-projeleri-egitimi-yapi-denetim-odakli-1637/","200","OK"
"https://unityverseacademy.com/urun/gelismis-autocad-elektrik-projeciligi-egitimi-yapi-denetim-odakli-uygulamali-1635/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-5-gorsellestirme-ve-animasyon-yuz-yuze-egitim-1032/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-yuz-yuze-egitim-1337/","200","OK"
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-1484/","200","OK"
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-yuz-yuze-egitimi-620/","200","OK"
"https://unityverseacademy.com/urun/zbrush-ile-kuyumculuk-ve-taki-tasarimi-egitimi-online-1536/","200","OK"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1361/","200","OK"
"https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-canli-online-egitimi-551/","200","OK"
"https://unityverseacademy.com/urun/autocad-egitimi-1519/","200","OK"
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-yuz-yuze-egitimi-590/","200","OK"
"https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-yuz-yuze-1680/","200","OK"
"https://unityverseacademy.com/urun/ispanyolca-egitimi-ozel-ders-1441/","200","OK"
"https://unityverseacademy.com/urun/java-yazilim-egitimi-online-819/","200","OK"
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-yuz-yuze-ozel-ders-1533/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-online-canli-egitim-1029/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-ozel-ders-online-canli-egitim-1044/","200","OK"
"https://unityverseacademy.com/urun/microsoft-office-egitimi-1123/","200","OK"
"https://unityverseacademy.com/blog-detay/zbrush-kursu-egitimi-296/","200","OK"
"https://unityverseacademy.com/blog-detay/semantik-teknoloji-depo-stok-takip-uygulamasi-tanitimi-251/","200","OK"
"https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-yuz-yuze-egitimi-606/","200","OK"
"https://unityverseacademy.com/urun/lumion-egitimi-1130/","200","OK"
"https://unityverseacademy.com/urun/adobe-photoshop-ve-adobe-illustrator-onlinecanli-egitim-1001/","200","OK"
"https://unityverseacademy.com/urun/cocuklar-icin-unity-ile-oyun-gelistirme-canli-online-egitimi-1380/","200","OK"
"https://unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-online-1540/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-yuz-yuze-egitim-1116/","200","OK"
"https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-ozel-ders-1287/","200","OK"
"https://unityverseacademy.com/blog-detay/substance-painter-egitimi-286/","200","OK"
"https://unityverseacademy.com/urun/fizik-egitimi-ozel-ders-1429/","200","OK"
"https://unityverseacademy.com/urun/java-yazilim-egitimi-yuz-yuze-821/","200","OK"
"https://unityverseacademy.com/urun/desinatorluk-yuz-yuze-egitimi-612/","200","OK"
"https://unityverseacademy.com/urun/zbrush-ile-kuyumculuk-ve-taki-tasarimi-egitimi-yuz-yuze-1535/","200","OK"
"https://unityverseacademy.com/urun/ingilizce-egitimi-ozel-ders-1442/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-metaverse-gelistirme-yuz-yuze-egitim-850/","200","OK"
"https://unityverseacademy.com/urun/desinatorluk-egitimi-ozel-ders-1412/","200","OK"
"https://unityverseacademy.com/urun/it-danismanlik-hizmeti-ozel-ders-1435/","200","OK"
"https://unityverseacademy.com/urun/sosyal-medya-ve-google-reklamciligi-yuz-yuze-egitimi-1558/","200","OK"
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-online-ozel-ders-24-saat-1297/","200","OK"
"https://unityverseacademy.com/urun/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-yuz-yuze-1615/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-metaverse-gelistirme-online-canli-egitim-851/","200","OK"
"https://unityverseacademy.com/urun/veri-yapilari-egitimi-ozel-ders-1433/","200","OK"
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-online-ozel-ders-1052/","200","OK"
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-100-saat-1592/","200","OK"
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-online-egitimi-1528/","200","OK"
"https://unityverseacademy.com/urun/adobe-illustrator-onlinecanli-ozel-ders-835/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-online-canli-egitim-653/","200","OK"
"https://unityverseacademy.com/urun/kurumsal-iletisim-egitimi-ozel-ders-1436/","200","OK"
"https://unityverseacademy.com/urun/adobe-photoshop-ve-adobe-illustrator-yuz-yuze-egitimi-1002/","200","OK"
"https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-599/","200","OK"
"https://unityverseacademy.com/urun/adobe-photoshop-yuz-yuze-egitim-783/","200","OK"
"https://unityverseacademy.com/urun/turkce-egitimi-ozel-ders-1438/","200","OK"
"https://unityverseacademy.com/urun/dijital-pazarlama-pazar-yeri-ve-e-ticaret-yoneticiligi-egitimi-25-saat-ozel-ders-1298/","200","OK"
"https://unityverseacademy.com/urun/mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-120-saat-1578/","200","OK"
"https://unityverseacademy.com/urun/lineer-cebir-linear-algebra-egitimi-ozel-ders-1432/","200","OK"
"https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-online-24-saat-1613/","200","OK"
"https://unityverseacademy.com/urun/3ds-max-egitimi-10-saat-ozel-ders-1446/","200","OK"
"https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-20-saat-1251/","200","OK"
"https://unityverseacademy.com/urun/cocuklar-icin-minecraft-ile-kodlama-egitimi-1689/","200","OK"
"https://unityverseacademy.com/urun/insan-kaynaklari-egitimi-ozel-ders-1437/","200","OK"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-canli-online-egitimi-8-ay-1479/","200","OK"
"https://unityverseacademy.com/urun/proje-yonetimi-egitimi-1126/","200","OK"
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-yuz-yuze-ozel-ders-1056/","200","OK"
"https://unityverseacademy.com/blog-detay/3b-modelleme-egitimleri-zbrush-ileri-seviye-284/","200","OK"
"https://unityverseacademy.com/blog-detay/blender-egitimi-3d-modelleme-animasyon-ve-render-rehberi-280/","200","OK"
"https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-1122/","200","OK"
"https://unityverseacademy.com/blog-detay/3dsmax-kursu-294/","200","OK"
"https://unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-yuz-yuze-egitimi-614/","200","OK"
"https://unityverseacademy.com/blog-detay/blender-egitimi-blender-profesyonel-kullanim-rehberi-308/","200","OK"
"https://unityverseacademy.com/urun/3ds-max-egitimi-30-saat-ozel-ders-1128/","200","OK"
"https://unityverseacademy.com/urun/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders-1431/","200","OK"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1481/","200","OK"
"https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-canli-online-ozel-ders-1368/","200","OK"
"https://unityverseacademy.com/urun/bilgisayarli-muhasebe-egitimi-10-saat-1125/","200","OK"
"https://unityverseacademy.com/urun/diferansiyel-denklemler-egitimi-ozel-ders-1434/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat-1303/","200","OK"
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-canli-online-egitimi-585/","200","OK"
"https://unityverseacademy.com/urun/egitim-koclugu-ozel-ders-1439/","200","OK"
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-yuz-yuze-egitimi-1489/","200","OK"
"https://unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-yuz-yuze-1539/","200","OK"
"https://unityverseacademy.com/urun/matematik-egitimi-ozel-ders-1428/","200","OK"
"https://unityverseacademy.com/blog-detay/maya-egitimi-285/","200","OK"
"https://unityverseacademy.com/urun/revit-egitimi-online-1129/","200","OK"
"https://unityverseacademy.com/sayfa/hakkimizda/25/","200","OK"
"https://unityverseacademy.com/blog-detay/3ds-max-egitimi-uv-mapping-ve-kaplama-yonetimi-305/","200","OK"
"https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-yuz-yuze-24-saat-1612/","200","OK"
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-1504/","200","OK"
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-yuz-yuze-egitim-654/","200","OK"
"https://unityverseacademy.com/urun/autocad-egitimi-ozel-ders-1300/","200","OK"
"https://unityverseacademy.com/urun/sosyal-medya-ve-google-reklamciligi-canli-online-egitimi-1072/","200","OK"
