"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://unityverseacademy.com/kategori/dijital-pazarlama-egitimleri-255/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/public/tema10/font-awesome/css/font-awesome.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/kategori/ozel-dersler-256/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi-565/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/os/KARIYER-14/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2026-07-30 13:41:02"
"https://unityverseacademy.com/public/tema10/js/themejs/application.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/blog-detay/burak-ercayanin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-isi-88/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/uploads/p/cd/gpM3HDtTk9KZ.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/uploads/p/cd/lQveczHUdfBT.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/uploads/p/cd/8bxdytVDaPoT.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/sayfa/kisisel-verilerin-korunmasi-hakkinda-aydinlatma-bildirimi-29/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/public/tema10/css/bootstrap/css/bootstrap.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/blog-detay/elif-arslanin-yazilim-gelistirici-olarak-ayakkabi-dunyasindaki-baslangici-94/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/kategori/muhasebe-ve-ofis-egitimleri-258/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/blog-detay/oguzhan-durakin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-100/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/public/tema10/css/themecss/lib.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/public/tema10/js/scripts.js?v=5.4.110","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/sayfa/mesafeli-satis-sozlesmesi-26/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi-553/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:02"
"https://unityverseacademy.com/blog-detay/berkay-kurt-multiplayer-oyun-gelistiriciliginde-bir-yildiz-130/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/blog-detay/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi-91/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/f/pblcookie.js","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/p/cd/hzfpok91vjDW.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/public/tema10/js/owl-carousel/owl.carousel.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/p/p/s/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili_1.jpg?v=1759585838","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/p/cd/Vqa2u5oRBlv1.png","image/png","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/kategori/3d-modelleme-ozel-ders-273/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/p/cd/BmsMLDdFV9vR.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/public/tema10/js/modernizr/modernizr-2.6.2.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/p/cd/AHREgDJ51l30.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/public/tema10/js/datetimepicker/bootstrap-datetimepicker.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/tum-urunler/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/kategori/endustriyel-urun-tasarim-egitimleri-253/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/sayfa/kvkk-aydinlatma-metni/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/p/cd/4RGnxhqCrAQj.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/p/p/s/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi_2.jpg?v=1759405086","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/public/tema10/js/jquery.lazy.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/kategori/yazilim-egitimleri-ozel-ders-268/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:03"
"https://unityverseacademy.com/uploads/p/cd/yISe6HskUAO8.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/public/tema10/js/custom-design/slick.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/blog/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/blog-detay/gorkem-tekinin-vakif-katilimdaki-backend-developer-yolculugu-96/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/os/KURUMSAL-EGITIMLER-10/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2026-07-30 13:41:04"
"https://unityverseacademy.com/public/tema10/css/responsive.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/uploads/p/o/M8NILhl4t7HF.jpg?v=1701782743","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/public/tema10/js/member-header.js?v=1","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/kategori/grafik-tasarim-ozel-ders-269/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/uploads/p/cd/lE0itIZcqLCW.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili-564/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/uploads/p/cd/6FMJGd1m4zHY.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/public/tema10/js/dcjqaccordion/jquery.dcjqaccordion.2.8.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/blog-detay/begum-kiroglunun-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-98/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/uploads/p/cd/yNjxbAfrewsU.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/uploads/p/cd/jUF0TXSKhpxI.png","image/png","200","OK","Indexable","","2026-07-30 13:41:04"
